"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01","2020-02"
20,"Idaho",39,123345,123218,123055,122906,122869,122869,122935,123015,123191,123524,124018,124453,124822,125244,125846,126486,126981,127409,127777,128098,128309,128334,128184,128065,128024,128018,127929,127949,128006,128194,128342,128566,128779,128965,129274,129541,129858,129899,129928,129756,129740,129691,129818,130027,130323,130665,130870,131050,131184,131581,132045,132505,132878,133182,133476,133782,134093,134608,135059,135732,136271,136743,137001,137401,137887,138412,138874,139201,139569,139773,140093,140313,140473,140624,140894,141204,141475,141749,142108,142526,142806,143067,143327,143437,143881,144299,144750,144951,145153,145507,145850,146222,146850,147493,148225,148952,149613,150272,150816,151539,152081,152581,153284,154262,155596,156870,158343,159936,161161,162608,164178,166471,169230,172016,175386,177769,179346,180614,182424,184639,187448,190107,193285,195151,196787,198219,197822,198476,199007,200777,200827,200812,200915,201576,201554,201796,201879,201991,202622,202963,203595,203698,204508,204593,204043,202319,200684,199244,197817,196361,194896,193142,190970,188617,186028,183695,181219,179102,177415,175742,174063,172332,170877,169700,168970,167871,167061,165802,165134,164409,162882,160861,158890,157069,155278,153455,151705,150283,148747,147585,145918,144515,143750,143646,143443,143315,143355,143692,143907,144062,144547,145143,146476,147732,149074,150390,152246,154141,155902,157219,158830,160748,162364,164277,165603,167346,168701,170277,171511,172567,173577,174639,175329,175667,176258,176850,177535,177865,178266,178394,178345,178492,178787,179391,180186,181062,182072,182860,184019,184986,186138,187093,188383,189429,190511,191506,192827,194701,196241,197770,198554,199846,200996,202430,203758,205416,207162,208767,210226,211043,212251,213417,215520,217288,219211,221057,223016,225148,227074,229298,231390,233748,236092,238484,241015,243994,247429,250801,253515,255879,258368,261301,264099,266934,269121,271487,273359,275242,276750,278380,280614,283056,285560,287620,289944,292283,295143
18,"Hawaii",40,242526,240683,238667,236639,235308,234159,232962,231499,230244,229430,228753,227671,226244,225110,224393,223838,222882,222013,221543,221354,221018,219930,218727,218125,218283,218900,219571,220308,220220,219716,218732,218039,217306,216901,216694,216260,215610,214646,213495,212297,211853,211825,212233,212873,213833,215441,216600,217996,218855,220110,221414,222659,224030,225210,226492,227327,228296,229095,229921,230584,231540,232842,234203,235630,236706,237900,239050,240387,241931,243100,244567,245992,247851,249255,250769,252694,255223,258383,261039,263692,266127,269367,272728,276519,279798,283566,286913,290152,293511,297258,302509,308186,313170,318393,323750,329549,335367,341287,348577,356237,363792,370159,376667,383045,390810,396910,403885,411185,420200,429927,439588,449451,458926,468271,476304,483809,491449,500049,508170,513959,518917,521450,523613,525723,527733,530429,531119,532625,532540,532967,532605,532650,531804,530777,529941,529619,530305,530652,531317,531169,530765,529131,527339,526592,525790,526935,526532,522886,516860,511367,508894,505752,501533,497122,491349,486532,481506,476921,471248,467610,465533,462861,458734,455039,454718,455659,459089,460046,462581,462947,466352,468354,470570,471966,472960,475079,474563,473961,471882,470819,468025,466379,464994,464201,462360,460112,459100,456758,456226,455899,456719,458282,459533,462011,462057,463258,462892,464939,466502,469731,471735,473774,475366,477303,480400,481188,482149,483059,488549,494167,499795,504037,509044,512346,515527,517148,519329,521874,526230,529775,532327,533053,533325,534339,535511,537752,539225,541653,543663,546512,548040,549912,549987,550558,552013,553915,555258,556914,559344,561715,563714,565343,567977,570798,575145,579511,583062,585412,588094,590546,592616,594657,597485,601994,605634,608545,609209,611271,613946,617769,620751,623220,625672,627831,630077,631052,632087,633153,635310,636584,637180,637391,637748,638324,638896,639662,640165,640389,640651,641008,641158,641065,641118,640935,640779,640530,640123
28,"Maine",41,97710,97329,96942,96661,96463,96380,96426,96462,96491,96892,97488,98103,98437,98695,99053,99379,99626,99835,99892,100182,100548,100358,99951,99425,99501,99679,99897,100092,100476,100958,101630,102009,102426,102993,103783,104698,105527,106352,107316,108441,109402,110059,110556,111378,112284,113398,114497,115580,116544,117289,118026,118701,119575,120607,121706,122828,124027,125315,126470,127572,128515,129784,131028,132350,133460,134618,135777,137099,138303,139558,140882,142378,144109,145472,146855,148083,149437,150734,151998,153343,154759,156108,157339,158474,159626,161035,162435,163993,166043,168314,170757,172394,174052,175401,177299,179295,181558,184090,186783,189481,191117,192439,193601,195699,197730,200368,202731,204990,206590,207815,208924,210059,211216,212339,213168,213893,214527,214884,214907,214901,214938,215195,215409,215583,215756,215938,216203,216295,216201,215966,215611,215182,215051,214975,214794,214120,214120,214051,214215,213643,213494,213317,213115,212705,211634,210655,209334,208597,207158,206006,204762,204075,202794,201272,199776,198112,196696,194628,193545,192508,192218,191581,190955,190332,190185,189811,189497,189561,190312,191163,190825,189888,188802,188185,187534,186751,185813,185790,186142,186437,185753,185082,184715,184762,184613,184401,184144,183784,183390,182740,181921,181190,180972,181024,181395,181839,182175,182364,182585,183408,184279,184991,185368,185622,185515,185355,185309,185303,185655,185876,186241,186186,186082,186033,185955,185878,186289,186989,187592,187856,187755,187942,188154,188362,188385,188353,189004,190086,190762,191224,191530,192386,193280,193802,194228,194658,195891,197107,197967,198394,199235,199949,200633,200857,201596,202827,204189,205690,206677,207704,208523,209385,210572,211896,213362,214829,215897,216769,217509,218291,219081,220381,222054,223874,224778,225571,226338,227431,228565,229500,230252,230911,231809,232064,232360,232605,233591,234517,235461,236301,237264,238458,239917,241492,243074,245005,246899
39,"New Hampshire",42,105358,105341,105515,105818,106069,106290,106534,106821,107226,107655,108273,108934,109567,109946,110141,110272,110539,110983,111554,112178,112765,113382,114059,114782,115530,116188,116892,117659,118610,119602,120568,121395,122164,122888,123684,124651,125928,127285,128768,130103,131202,132161,133034,134445,135983,137839,139428,141026,142085,143157,144158,145584,147245,148985,151017,152799,154624,156218,158128,159958,162004,164240,166478,168558,170343,172178,173790,175478,177190,178998,180689,182253,184102,185675,187495,189262,191426,193533,195784,198013,200351,202602,204872,207245,209258,211424,213362,215513,217448,219637,221833,223752,225348,227024,228963,230950,232957,235149,237508,239643,241650,243393,245141,247107,249223,251322,253476,255575,257755,259415,260825,262219,263628,265112,266577,267929,269224,270207,270372,270156,270179,270446,270683,270304,269896,269233,268264,267247,266142,265146,264115,263626,262695,262267,261477,261053,260436,259756,259128,257921,256646,254890,253678,252043,251016,248869,246727,244458,242454,240597,238596,237144,235477,234367,233022,231955,230145,228714,227634,226716,225667,224434,223623,223247,223217,223114,222505,221846,221298,221162,220897,220898,220902,221149,220745,219874,218884,218103,217920,217502,217034,215844,214666,213073,212114,211276,210988,210495,209946,209407,208822,208162,207650,207883,208450,209394,209707,209899,210011,210459,211094,211592,212278,213468,214754,215772,216554,217332,218368,219456,220518,221377,222227,222930,223658,224059,224537,224780,225240,225615,226133,226594,227246,228072,228664,229486,230186,231276,232287,233677,234732,235799,236409,236976,237256,237713,238715,239515,239935,240097,240646,241669,242732,243607,244596,245843,247311,248480,249337,250428,252464,254379,255985,256633,257644,259011,260658,262217,263788,265753,267575,269192,270014,271187,272420,273761,274953,275981,277575,278906,280136,280745,281653,282594,283397,283892,284388,285502,286574,287685,288269,289125,290092,291485,292854,294343,296236
50,"Rhode Island",43,125197,125036,124770,124529,124458,124639,124816,124935,124982,125125,125103,125160,125199,125611,126098,126541,126723,126626,126605,126730,127006,127309,127671,127980,128205,128265,128429,128689,129152,129668,130206,130563,130920,131052,131439,131819,132518,133249,134291,135403,136408,137262,138041,139279,140593,142157,143588,145118,146562,147890,148770,149577,150289,151225,152150,153202,154434,155835,157205,158702,160266,161828,163466,165122,167034,168884,171153,173255,175547,177528,179656,181703,183979,186499,189155,191975,195387,199439,203112,206351,209023,212061,215201,218696,222044,225511,229011,232745,235885,238721,241554,244939,248589,251990,255565,258901,262097,265549,269527,273621,277174,280123,283362,286615,290094,293809,296904,299450,301995,304390,306565,308272,310655,313484,315959,317791,318864,319425,320177,321222,322587,322867,322914,321931,320799,318805,316978,314839,313304,311750,310759,309664,308099,306992,304952,304015,302614,301756,300463,299697,298784,297462,295064,292693,289988,287057,284209,280932,277592,274085,270601,266901,262927,258870,255320,251822,249673,247915,246514,245009,243966,243623,243689,244084,244199,245045,245665,246515,246135,245763,245344,245306,244919,243816,242380,240977,240107,238841,237909,236472,235080,233220,231755,230118,228618,227181,225845,224030,222447,221315,220063,218975,218110,217602,217159,217172,217373,217589,217896,218898,219941,220425,221251,221900,223007,224205,225420,226543,227937,229559,231129,232024,232394,233095,233488,234874,236131,237470,237971,237731,237226,236998,237054,237459,238071,238698,239025,239135,238941,238920,239615,240984,242301,242650,243138,243794,245070,246676,248953,250339,251321,251808,252446,253234,254301,256586,258304,259551,260060,260529,261229,262153,264349,266830,269443,271227,272468,273342,274832,277135,279603,281819,283477,285039,285911,286710,287403,288253,289658,290882,291706,291645,291818,292149,292550,293046,293589,294173,294726,295558,296214,297002,297957,299338,300662,302063,303699
35,"Montana",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132215,132830,132968,133397,133645,134119,134632,134995,135316,135752,136325,137024,137547,137706,138059,138643,139460,140054,140484,141113,141742,142423,142976,143413,144068,144786,145789,146611,147453,148185,149414,150863,152600,153815,154960,155733,156749,157871,159228,160847,162679,164625,165866,166731,167299,168629,170128,172723,175087,177053,178283,179277,180419,181412,182925,184808,186808,188069,189196,189839,191063,192543,194333,195983,197451,199010,200468,201614,202731,203909,205134,205983,206514,207239,208191,208962,209481,209840,210509,211156,211758,212356,212983,213705,214204,213862,213366,213105,213443,213747,213578,213436,213094,213013,212749,212644,212293,212113,211588,210861,209804,208841,207892,206927,206299,205707,205233,204554,204170,204077,204015,204127,203921,203710,203246,202883,202279,201458,200507,199540,198585,197587,197018,196505,196287,195908,195851,195871,196001,196061,196188,196563,196999,197519,197857,198273,198630,199164,199820,200440,201171,202057,203054,203896,204594,205320,206113,206892,207737,208518,209383,210229,211190,212134,212947,213840,214720,215725,216520,217247,217979,219053,219923,220892,221387,221982,222548,223267,224272,225044,225981,226867,227988,228652,229264,229546,230271,230911,231709,232243,232621,233057,233537,234117,234384,234992,235940,237101,238067,238813,239759,240878,241996,243174,244247,245249,246227,247223,248112,249249,250489,252002,253161,253917,254801,255902,257438,259236,260974,262666,263561,264593,265564,266870,267959,269193,270610,271940,273076,273890,274850,275801,277383,278705,280052,281047,282351,283727,284914
13,"Delaware",45,131083,131198,131464,131922,132294,132762,133195,133526,133697,133850,134163,134647,135259,135612,135762,135739,135834,135780,135798,135911,136253,136628,136892,137085,137265,137330,137441,137457,137626,137943,138345,138896,139516,140134,140765,141331,141964,142664,143417,144248,144925,145550,146094,146684,147271,147928,148645,149405,150202,151000,151809,152620,153401,154145,154843,155675,156402,157214,157871,158629,159304,160029,160703,161355,162073,162898,163815,164718,165671,166592,167576,168585,169606,170561,171607,172704,173894,174953,176100,177225,178504,179923,181585,183307,184931,186439,187843,189349,190950,192787,194414,195798,196809,198286,200048,201945,203992,206044,208856,211690,214499,216880,219439,222922,227189,230498,232773,234689,237004,240156,242394,244533,246590,249450,252401,254794,256758,259337,262205,264979,267007,268381,269640,271085,272484,273513,274346,274585,274858,274596,274706,274556,274772,275089,276041,276421,276539,275979,275625,274964,273875,272300,270745,269995,269208,268118,266007,263870,261577,259767,257594,256094,254637,253601,252181,250321,248530,246573,245079,243861,243323,242798,242595,242112,241550,241094,240845,240600,240078,239731,239384,238721,237489,236251,234737,233123,231815,230342,229067,227187,225527,223495,221862,220669,219774,218611,217383,216452,215390,214296,212799,212117,211469,211573,211194,210712,209627,208784,207943,207479,207155,207081,207470,207985,208510,208489,208575,208837,209973,211235,212868,213955,214993,216093,216813,217315,217521,218598,219527,220311,220500,220865,221146,221595,222005,222487,223135,223810,224891,225395,226093,226542,227352,227903,228240,228561,228922,229327,229978,230713,231697,232631,233787,235051,235981,236639,237346,238139,239180,240083,240492,240297,239553,239227,239307,239628,240392,241333,242493,243229,243455,243499,244401,246065,248007,249586,250617,251509,252066,252568,253145,254066,254988,255978,256177,256349,256355,256447,256656,256785,256954,257075,256949,256680,256532,256374,256407
52,"South Dakota",46,84604,84398,84419,84450,84473,84529,84553,84844,85004,85320,85255,85292,85396,86044,86495,87012,87378,88132,88889,89259,89800,89997,89834,89724,90102,90730,91480,92268,93292,93641,94042,94635,95460,96592,99064,102303,104656,105654,105981,106100,106640,107260,108302,109176,109753,110386,110224,109531,108861,108779,109034,109316,109426,109925,110130,110173,110246,110258,110136,110306,110737,111559,111896,112303,112409,112380,112524,112862,113223,113299,113612,113834,114186,114439,114959,115367,115733,116097,116220,116441,116780,117539,118312,118687,118944,118808,118996,119239,119899,120687,121651,122352,122869,123074,123438,124044,124669,125584,126455,127522,128246,128780,129251,129972,130736,131571,132290,133092,133988,134798,135520,136047,136812,137649,138503,138969,139334,139614,140045,140514,140939,141434,141825,142360,142599,142861,142927,143287,143741,144284,144658,144966,145323,145630,146018,146245,146651,146958,147418,147834,148289,148713,149088,149331,149479,149610,149780,149997,150217,150494,150747,150959,150995,151010,150903,150790,150532,150236,149862,149461,149026,148647,148303,147986,147844,147800,147881,148015,148292,148593,148759,148850,148896,148890,148826,148733,148591,148388,148141,147972,147738,147526,147538,147600,147728,147717,147811,147951,148072,148120,148222,148224,148324,148449,148578,148800,149060,149493,149928,150310,150762,151296,151893,152463,152968,153439,153916,154405,154875,155347,155745,156191,156610,156974,157253,157624,158054,158605,159072,159527,159922,160449,161024,161644,162122,162736,163431,164103,164712,165203,165884,166568,167356,167838,168349,168807,169553,170290,170993,171838,172751,173654,174303,174923,175620,176548,177488,178485,179446,180391,181340,182133,182926,183742,184682,185596,186416,187162,187795,188474,188994,189561,190103,190837,191595,192536,193459,194465,195395,196386,197438,198442,199360,200176,200822,201424,201992,202505,203022,203510,204109,204675,205258,205850,206594,207404,208371
3,"Alaska",47,125985,126501,127108,127656,128094,128450,128589,128757,128924,128977,129083,129276,129584,130202,130473,130876,131308,131984,132816,133258,133747,134012,134374,134754,135427,135846,136660,137494,138469,139203,139899,141259,142536,144686,146254,147790,148267,148839,149281,149376,149621,149840,150745,151329,151773,151522,151116,150676,150429,150495,150629,151137,151588,152341,152790,153398,154168,155561,157898,160845,163832,166437,168735,170847,172405,173557,174554,175714,176968,178055,178730,179172,179787,180211,180539,180587,181181,181811,182507,183211,183957,184928,185467,186020,186404,187290,188515,190364,191907,193499,194962,196255,197393,197748,199003,200111,201794,203005,204545,205788,207073,208497,210002,211641,213122,214971,216738,218586,220259,222096,223460,224930,226425,228146,230009,231883,233922,235946,237329,238552,239641,241122,242764,244383,246219,247854,249278,250455,251731,252934,254130,255007,256070,257008,257936,258703,259222,259877,260525,261149,261586,262005,262057,262425,262440,262761,262830,262990,263220,263171,263281,263173,262867,262412,262955,263556,264000,263388,262983,262472,261897,261412,260925,261073,261323,261884,261730,261716,261944,262616,262883,263109,263408,263625,263549,263023,262760,262057,261478,260322,259343,258622,258648,258896,259116,259169,259387,259544,259944,260564,261328,262267,263132,263979,264001,263848,263555,263851,264381,265077,265058,265541,265946,266934,267586,268372,269849,271222,272683,273627,274213,274993,275765,276231,276798,277351,277798,277616,277157,277563,278627,279791,280936,281453,282449,283159,283754,284163,285450,287475,289354,290049,290025,289733,289739,290323,291240,292466,293628,294240,293984,293232,292501,292393,292354,292757,293073,293513,293634,293695,293453,293210,292908,293056,293529,294058,294293,295160,296715,297804,297937,296941,296062,295389,294471,294820,295169,296175,296012,296087,297939,299908,301315,300925,302893,305569,309272,310345,311047,310875,311500,311246,308957,306394,304398,303910,301158
37,"North Dakota",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144640,144122,143882,143751,144343,145200,146085,146976,147951,148896,149498,149983,150364,151606,152985,154198,154439,154526,154678,154878,155080,155382,156216,157263,158360,158984,159723,160397,161142,161571,162005,162510,163022,163506,164056,164675,165412,165983,166356,166564,166739,167143,167452,167657,167677,167889,168096,168027,167962,168114,168436,168459,168280,167987,167694,167763,167911,168033,167782,167718,167779,167754,167440,167226,167479,168049,168858,169359,169948,170160,170467,170662,170751,170808,171045,171497,171487,170917,170366,170222,170267,170396,170576,170781,171181,171730,172567,173444,174633,176177,177660,178897,179930,181227,182832,184629,186459,188278,189963,191401,192690,193981,195324,196636,198117,199305,200660,201848,203039,204002,204677,205555,206441,207549,208632,210221,211693,213752,214703,215680,216203,217353,218765,220392,222221,223726,224784,225277,225580,225658,226280,226917,227865,228467,229087,229423,229283,229119,229167,229435,229784,230070,230440,230828,230852,230905,230642,230403,230524,230960,231593,231702,231871,231929,232296,232338,232562,232358,232683,232761,232942,232538,232248,232150,232025,231876,231762,231949,232366,232813,232998,233352,233630,234212,234581,235021,235445,235969,236297,236557,236630,236898
58,"Vermont",49,108285,108101,107825,107511,107270,107163,107278,107469,107744,108033,108117,108191,108117,108306,108715,109277,109606,109850,109855,110034,110117,110289,110676,111307,112181,112767,113266,113663,114491,115240,116016,116382,116864,117310,117823,118091,118423,119012,119756,120626,121260,121992,122685,123577,124450,125365,126146,127011,127788,128603,129315,130009,130794,131645,132623,133517,134405,135146,136072,137019,138047,138958,139849,140796,141638,142500,143345,144468,145590,146813,147886,149014,150126,151131,152144,153050,153859,154489,155081,156006,157053,158157,159116,160091,160961,161840,162795,163964,165871,167977,170123,171331,172426,173550,175244,176898,178577,180762,183078,185225,186408,187487,188839,190791,192924,195037,196928,198783,201124,202981,204726,206384,208509,210822,212796,214488,216016,217235,218582,220320,221865,223415,224674,226132,227635,228794,229832,230827,231738,232491,233355,233673,234069,234315,234873,235289,235265,235505,235938,236539,237008,237866,237724,237574,236703,236117,235452,234777,234662,234313,233738,233043,232392,231837,231572,231217,230985,230791,230443,229756,228660,227799,227157,226569,226067,225637,225462,225603,225749,225889,225932,226358,226820,227070,227266,227265,227342,227033,226764,226400,226306,226019,225875,225638,225468,225376,225404,225691,225720,225660,225480,225246,225112,225048,225093,225136,225178,225251,225124,224882,224821,225020,225258,225507,225489,225435,225224,225084,225004,224955,224906,224921,224940,224952,224852,224637,224596,224698,225008,225260,225482,225680,225946,226195,226489,226764,227100,227377,227566,227664,227671,227629,227589,227455,227431,227452,227399,227446,227795,228504,229147,229451,229743,230132,230476,230781,231049,231501,232087,232620,233053,233534,234086,234940,235999,236878,238087,239291,240911,242222,243447,244390,245104,245569,246249,246947,247090,247558,247777,248507,248888,249373,249810,250263,251259,252456,253507,254263,255330,256182,257030,257460,257920,258372,258832,259368,259542
12,"District of Columbia",50,163891,162993,162354,161804,161348,161048,160633,160463,160247,160173,160409,160893,161482,161627,161634,161801,161809,161680,161551,161772,162413,163490,164235,164752,164798,165402,166048,166538,167530,168810,170817,171864,172491,172199,172386,172886,174117,175593,177153,178993,180724,182391,183901,185833,188181,190917,193391,195625,197436,199019,200799,202417,203710,204668,204812,205372,205993,207314,208663,210503,212676,214802,216659,218715,221258,224031,227055,229641,232303,234813,237669,240206,242903,245746,248918,251920,254906,258091,261452,265785,270405,274758,278429,281693,285218,288784,292413,295743,299146,302246,305648,308362,311680,316312,320701,325300,328916,333945,339290,345458,350835,357439,365463,373483,379289,382158,387295,393493,401253,406852,412641,419151,426556,432761,436928,441273,446280,451896,455100,457891,459774,461982,462816,462008,461181,460029,458241,455817,454334,454122,455120,455653,456223,456532,456668,457495,458111,458623,459245,459487,458976,457089,454546,452078,449778,447689,445471,442920,439662,437560,436646,435249,432277,430905,430583,430244,427117,422674,419660,417220,416041,414669,412876,413305,415184,416905,416456,415475,417174,421140,424161,425058,425312,424120,423359,420932,420393,418802,419253,418827,418980,417647,416370,415746,414602,414632,413969,413907,412268,413545,414560,417730,417492,417803,419535,423558,428673,433694,439429,444953,450568,452365,453191,453277,458332,465577,471765,475964,479601,483458,487415,491035,494878,501408,508538,516107,520149,521983,522745,524282,525506,525621,524701,525143,525875,524775,523548,522322,523097,523792,525383,527294,529705,533123,537413,539571,540863,541347,542583,544391,547098,550666,553475,555204,557018,558306,558802,561540,564955,570801,574897,578283,578575,577895,577394,578829,579917,581845,584450,586465,588855,589134,592792,591949,593322,594153,598975,603519,606325,608957,611244,614280,615954,616777,615816,619155,622529,626048,626489,626405,627836,629080,630432,631126,632558,635156,637738
62,"Wyoming",51,,,,,,,,,,,,,,,,,,,,,,,,,122460,122187,122171,122220,122667,123073,123499,123820,124139,124379,124612,125062,125544,126110,126575,126975,127006,127070,127014,127391,127790,128459,128928,129150,129290,129834,130486,131042,131517,132112,132947,133240,133529,133593,134179,134737,135434,136301,137194,138081,138469,138792,139106,139732,140477,141274,141812,142341,142720,141987,141075,140305,140627,141272,141700,142123,142372,142851,143366,143777,144248,145236,146382,147346,147893,148283,148894,149524,150083,150558,151213,152169,153349,154579,155913,157147,158536,159785,160893,161925,163231,164595,165680,166568,167174,167998,168763,169926,170988,172224,173482,174704,175946,177207,178703,180143,181702,183341,184983,186682,188026,189340,190704,192228,193545,194620,195497,196596,197847,199039,200256,200908,201595,202116,202733,203154,203423,203608,203827,204017,203980,203565,202930,202577,202525,202486,202236,202072,201944,201866,201572,200981,200273,199709,199341,199042,198514,197982,197436,196894,196506,196148,195990,195905,196026,196299,196597,196563,196395,196118,196054,195797,195492,195152,194961,194885,194786,194406,193786,193501,193648,194013,193967,194096,194195,194784,195221,195676,196034,196651,197557,198302,198759,199152,199975,200803,201764,202219,202706,203083,203558,204019,204281,204594,205004,205504,206044,206552,207005,207586,208208,208992,209747,210510,211302,212114,212818,213595,214190,214907,215536,216250,216883,217423,217975,218538,219198,219891,220737,221354,221930,222289,222821,223230,223679,224051,224333,224604,224772,224920,224794,224615,224512,224656,224695,224741,224730,224769,224897,224979,225246,225514,226137,226954,227918,228831,229756,230620,231563,232270,233010,233509,234129,234685,235221,235777,236318,237115,237834,238730,239645,240982,242335,243768,245066,246440,247718,248924,250083,251058,252140,253142,254118
